CODGEO;LIBGEO;ZE2010;LIBZE2010;DEP;REG;REG2016
57334;Hommert;4109;Sarrebourg;57;41;44
57335;Honskirch;4110;Sarreguemines;57;41;44
57336;L'Hôpital;4108;Forbach;57;41;44
57337;Hoste;4110;Sarreguemines;57;41;44
57338;Hottviller;4110;Sarreguemines;57;41;44
57339;Hultehouse;4109;Sarrebourg;57;41;44
57340;Hundling;4110;Sarreguemines;57;41;44
57341;Hunting;4111;Thionville;57;41;44
57342;Ibigny;4109;Sarrebourg;57;41;44
57343;Illange;4111;Thionville;57;41;44
57344;Imling;4109;Sarrebourg;57;41;44
57345;Inglange;4111;Thionville;57;41;44
57346;Insming;4110;Sarreguemines;57;41;44
57347;Insviller;4110;Sarreguemines;57;41;44
57348;Ippling;4110;Sarreguemines;57;41;44
57349;Jallaucourt;4103;Nancy;57;41;44
57350;Jouy-aux-Arches;4107;Metz;57;41;44
57351;Jury;4107;Metz;57;41;44
57352;Jussy;4107;Metz;57;41;44
57353;Juvelize;4108;Forbach;57;41;44
57354;Juville;4107;Metz;57;41;44
57355;Kalhausen;4110;Sarreguemines;57;41;44
57356;Kanfen;4111;Thionville;57;41;44
57357;Kappelkinger;4110;Sarreguemines;57;41;44
57358;Kédange-sur-Canner;4111;Thionville;57;41;44
57359;Kemplich;4111;Thionville;57;41;44
57360;Kerbach;4108;Forbach;57;41;44
57361;Kerling-lès-Sierck;4111;Thionville;57;41;44
57362;Kerprich-aux-Bois;4109;Sarrebourg;57;41;44
57364;Kirsch-lès-Sierck;4111;Thionville;57;41;44
57365;Kirschnaumen;4111;Thionville;57;41;44
57366;Kirviller;4110;Sarreguemines;57;41;44
57367;Klang;4111;Thionville;57;41;44
57368;Knutange;4111;Thionville;57;41;44
57370;Koenigsmacker;4111;Thionville;57;41;44
57371;Haute-Kontz;4111;Thionville;57;41;44
57372;Kuntzig;4111;Thionville;57;41;44
57373;Lachambre;4108;Forbach;57;41;44
57374;Lafrimbolle;4109;Sarrebourg;57;41;44
57375;Lagarde;4108;Forbach;57;41;44
57376;Lambach;4110;Sarreguemines;57;41;44
57377;Landange;4109;Sarrebourg;57;41;44
57379;Landroff;4108;Forbach;57;41;44
57380;Laneuveville-lès-Lorquin;4109;Sarrebourg;57;41;44
57381;Laneuveville-en-Saulnois;4107;Metz;57;41;44
57382;Langatte;4109;Sarrebourg;57;41;44
57383;Languimberg;4109;Sarrebourg;57;41;44
57384;Laning;4108;Forbach;57;41;44
57385;Laquenexy;4107;Metz;57;41;44
57386;Laudrefang;4108;Forbach;57;41;44
57387;Laumesfeld;4111;Thionville;57;41;44
57388;Launstroff;4111;Thionville;57;41;44
57389;Lelling;4108;Forbach;57;41;44
57390;Lemberg;4110;Sarreguemines;57;41;44
57391;Lemoncourt;4107;Metz;57;41;44
57392;Lemud;4107;Metz;57;41;44
57393;Lengelsheim;4110;Sarreguemines;57;41;44
57394;Léning;4108;Forbach;57;41;44
57395;Lesse;4107;Metz;57;41;44
57396;Lessy;4107;Metz;57;41;44
57397;Ley;4108;Forbach;57;41;44
57398;Leyviller;4108;Forbach;57;41;44
57399;Lezey;4103;Nancy;57;41;44
57401;Lidrezing;4108;Forbach;57;41;44
57402;Liederschiedt;4110;Sarreguemines;57;41;44
57403;Liéhon;4107;Metz;57;41;44
57404;Lindre-Basse;4108;Forbach;57;41;44
57405;Lindre-Haute;4108;Forbach;57;41;44
57406;Liocourt;4107;Metz;57;41;44
57407;Lixheim;4109;Sarrebourg;57;41;44
57408;Lixing-lès-Rouhling;4110;Sarreguemines;57;41;44
57409;Lixing-lès-Saint-Avold;4108;Forbach;57;41;44
57410;Lhor;4109;Sarrebourg;57;41;44
57411;Lommerange;4111;Thionville;57;41;44
57412;Longeville-lès-Metz;4107;Metz;57;41;44
57413;Longeville-lès-Saint-Avold;4108;Forbach;57;41;44
57414;Lorquin;4109;Sarrebourg;57;41;44
57415;Lorry-lès-Metz;4107;Metz;57;41;44
57416;Lorry-Mardigny;4107;Metz;57;41;44
57417;Lostroff;4109;Sarrebourg;57;41;44
57418;Loudrefing;4109;Sarrebourg;57;41;44
57419;Loupershouse;4110;Sarreguemines;57;41;44
57421;Loutzviller;4110;Sarreguemines;57;41;44
57422;Louvigny;4107;Metz;57;41;44
57423;Lubécourt;4103;Nancy;57;41;44
57424;Lucy;4107;Metz;57;41;44
57425;Luppy;4107;Metz;57;41;44
57426;Luttange;4107;Metz;57;41;44
57427;Lutzelbourg;4109;Sarrebourg;57;41;44
57428;Macheren;4108;Forbach;57;41;44
57430;Mainvillers;4108;Forbach;57;41;44
57431;Maizeroy;4107;Metz;57;41;44
57432;Maizery;4107;Metz;57;41;44
57433;Maizières-lès-Metz;4107;Metz;57;41;44
57434;Maizières-lès-Vic;4108;Forbach;57;41;44
57436;Malaucourt-sur-Seille;4103;Nancy;57;41;44
57437;Malling;4111;Thionville;57;41;44
57438;Malroy;4107;Metz;57;41;44
57439;Manderen;4111;Thionville;57;41;44
57440;Manhoué;4103;Nancy;57;41;44
57441;Manom;4111;Thionville;57;41;44
57442;Many;4107;Metz;57;41;44
57443;Marange-Silvange;4107;Metz;57;41;44
57444;Marange-Zondrange;4107;Metz;57;41;44
57445;Marieulles;4107;Metz;57;41;44
57446;Marimont-lès-Bénestroff;4108;Forbach;57;41;44
57447;Marly;4107;Metz;57;41;44
57448;Marsal;4108;Forbach;57;41;44
57449;Marsilly;4107;Metz;57;41;44
57451;Marthille;4108;Forbach;57;41;44
57452;La Maxe;4107;Metz;57;41;44
57453;Maxstadt;4108;Forbach;57;41;44
57454;Mécleuves;4107;Metz;57;41;44
57455;Mégange;4107;Metz;57;41;44
57456;Meisenthal;4110;Sarreguemines;57;41;44
57457;Menskirch;4111;Thionville;57;41;44
57459;Merschweiller;4111;Thionville;57;41;44
57460;Merten;4108;Forbach;57;41;44
57461;Métairies-Saint-Quirin;4109;Sarrebourg;57;41;44
57462;Metting;4109;Sarrebourg;57;41;44
57463;Metz;4107;Metz;57;41;44
57464;Metzeresche;4111;Thionville;57;41;44
57465;Metzervisse;4111;Thionville;57;41;44
57466;Metzing;4110;Sarreguemines;57;41;44
57467;Mey;4107;Metz;57;41;44
57468;Mittelbronn;4109;Sarrebourg;57;41;44
57469;Mittersheim;4109;Sarrebourg;57;41;44
57470;Molring;4108;Forbach;57;41;44
57471;Momerstroff;4107;Metz;57;41;44
57472;Moncheux;4107;Metz;57;41;44
57473;Moncourt;4103;Nancy;57;41;44
57474;Mondelange;4107;Metz;57;41;44
57475;Mondorff;4111;Thionville;57;41;44
57476;Monneren;4111;Thionville;57;41;44
57477;Montbronn;4110;Sarreguemines;57;41;44
57478;Montdidier;4108;Forbach;57;41;44
57479;Montenach;4111;Thionville;57;41;44
57480;Montigny-lès-Metz;4107;Metz;57;41;44
57481;Montois-la-Montagne;4107;Metz;57;41;44
57482;Montoy-Flanville;4107;Metz;57;41;44
57483;Morhange;4108;Forbach;57;41;44
57484;Morsbach;4108;Forbach;57;41;44
57485;Morville-lès-Vic;4103;Nancy;57;41;44
57486;Morville-sur-Nied;4107;Metz;57;41;44
57487;Moulins-lès-Metz;4107;Metz;57;41;44
57488;Moussey;4109;Sarrebourg;57;41;44
57489;Mouterhouse;4110;Sarreguemines;57;41;44
57490;Moyenvic;4103;Nancy;57;41;44
57491;Moyeuvre-Grande;4107;Metz;57;41;44
57492;Moyeuvre-Petite;4107;Metz;57;41;44
57493;Mulcey;4108;Forbach;57;41;44
57494;Munster;4110;Sarreguemines;57;41;44
57495;Narbéfontaine;4107;Metz;57;41;44
57496;Nébing;4108;Forbach;57;41;44
57497;Nelling;4110;Sarreguemines;57;41;44
57498;Neufchef;4111;Thionville;57;41;44
57499;Neufgrange;4110;Sarreguemines;57;41;44
57500;Neufmoulins;4109;Sarrebourg;57;41;44
57501;Neufvillage;4108;Forbach;57;41;44
57502;Neunkirchen-lès-Bouzonville;4107;Metz;57;41;44
57504;Niderhoff;4109;Sarrebourg;57;41;44
57505;Niderviller;4109;Sarrebourg;57;41;44
57506;Niederstinzel;4109;Sarrebourg;57;41;44
57507;Niedervisse;4107;Metz;57;41;44
57508;Nilvange;4111;Thionville;57;41;44
57509;Nitting;4109;Sarrebourg;57;41;44
57510;Noisseville;4107;Metz;57;41;44
57511;Norroy-le-Veneur;4107;Metz;57;41;44
57512;Nouilly;4107;Metz;57;41;44
57513;Nousseviller-lès-Bitche;4110;Sarreguemines;57;41;44
57514;Nousseviller-Saint-Nabor;4110;Sarreguemines;57;41;44
57515;Novéant-sur-Moselle;4107;Metz;57;41;44
57516;Oberdorff;4107;Metz;57;41;44
57517;Obergailbach;4110;Sarreguemines;57;41;44
57518;Oberstinzel;4109;Sarrebourg;57;41;44
57519;Obervisse;4107;Metz;57;41;44
57520;Obreck;4103;Nancy;57;41;44
57521;OEting;4108;Forbach;57;41;44
57523;Ogy;4107;Metz;57;41;44
57524;Ommeray;4108;Forbach;57;41;44
57525;Oriocourt;4107;Metz;57;41;44
57526;Ormersviller;4110;Sarreguemines;57;41;44
57527;Orny;4107;Metz;57;41;44
57528;Oron;4107;Metz;57;41;44
57529;Ottange;4111;Thionville;57;41;44
57530;Ottonville;4107;Metz;57;41;44
57531;Oudrenne;4111;Thionville;57;41;44
57532;Pagny-lès-Goin;4107;Metz;57;41;44
57533;Pange;4107;Metz;57;41;44
57534;Peltre;4107;Metz;57;41;44
57535;Petit-Réderching;4110;Sarreguemines;57;41;44
57536;Petit-Tenquin;4110;Sarreguemines;57;41;44
57537;Petite-Rosselle;4108;Forbach;57;41;44
57538;Pettoncourt;4103;Nancy;57;41;44
57539;Pévange;4108;Forbach;57;41;44
57540;Phalsbourg;4109;Sarrebourg;57;41;44
57541;Philippsbourg;4110;Sarreguemines;57;41;44
57542;Piblange;4107;Metz;57;41;44
57543;Pierrevillers;4107;Metz;57;41;44
57544;Plaine-de-Walsch;4109;Sarrebourg;57;41;44
57545;Plappeville;4107;Metz;57;41;44
57546;Plesnois;4107;Metz;57;41;44
57547;Pommérieux;4107;Metz;57;41;44
57548;Pontoy;4107;Metz;57;41;44
57549;Pontpierre;4108;Forbach;57;41;44
57550;Porcelette;4108;Forbach;57;41;44
57551;Postroff;4109;Sarrebourg;57;41;44
57552;Pouilly;4107;Metz;57;41;44
57553;Pournoy-la-Chétive;4107;Metz;57;41;44
57554;Pournoy-la-Grasse;4107;Metz;57;41;44
57555;Prévocourt;4107;Metz;57;41;44
57556;Puttelange-aux-Lacs;4110;Sarreguemines;57;41;44
57557;Puttelange-lès-Thionville;4111;Thionville;57;41;44
57558;Puttigny;4103;Nancy;57;41;44
57559;Puzieux;4107;Metz;57;41;44
57560;Racrange;4108;Forbach;57;41;44
57561;Rahling;4110;Sarreguemines;57;41;44
57562;Ranguevaux;4111;Thionville;57;41;44
57563;Raville;4107;Metz;57;41;44
57564;Réchicourt-le-Château;4109;Sarrebourg;57;41;44
57565;Rédange;4101;Longwy;57;41;44
57566;Réding;4109;Sarrebourg;57;41;44
57567;Rémelfang;4107;Metz;57;41;44
57568;Rémelfing;4110;Sarreguemines;57;41;44
57569;Rémeling;4111;Thionville;57;41;44
57570;Rémering;4108;Forbach;57;41;44
57571;Rémering-lès-Puttelange;4110;Sarreguemines;57;41;44
57572;Rémilly;4107;Metz;57;41;44
57573;Réning;4110;Sarreguemines;57;41;44
57574;Basse-Rentgen;4111;Thionville;57;41;44
57575;Retonfey;4107;Metz;57;41;44
57576;Rettel;4111;Thionville;57;41;44
57577;Reyersviller;4110;Sarreguemines;57;41;44
57578;Rezonville;4107;Metz;57;41;44
57579;Rhodes;4109;Sarrebourg;57;41;44
57580;Riche;4108;Forbach;57;41;44
57581;Richeling;4110;Sarreguemines;57;41;44
57582;Richemont;4107;Metz;57;41;44
57583;Richeval;4109;Sarrebourg;57;41;44
57584;Rimling;4110;Sarreguemines;57;41;44
57585;Ritzing;4111;Thionville;57;41;44
57586;Rochonvillers;4111;Thionville;57;41;44
57587;Rodalbe;4108;Forbach;57;41;44
57588;Rodemack;4111;Thionville;57;41;44
57589;Rohrbach-lès-Bitche;4110;Sarreguemines;57;41;44
57590;Rolbing;4110;Sarreguemines;57;41;44
57591;Rombas;4107;Metz;57;41;44
57592;Romelfing;4109;Sarrebourg;57;41;44
57593;Roncourt;4107;Metz;57;41;44
57594;Roppeviller;4110;Sarreguemines;57;41;44
57595;Rorbach-lès-Dieuze;4109;Sarrebourg;57;41;44
57596;Rosbruck;4108;Forbach;57;41;44
57597;Rosselange;4107;Metz;57;41;44
57598;Rouhling;4110;Sarreguemines;57;41;44
57599;Roupeldange;4107;Metz;57;41;44
57600;Roussy-le-Village;4111;Thionville;57;41;44
57601;Rozérieulles;4107;Metz;57;41;44
57602;Rurange-lès-Thionville;4107;Metz;57;41;44
57603;Russange;4101;Longwy;57;41;44
57604;Rustroff;4111;Thionville;57;41;44
57605;Sailly-Achâtel;4107;Metz;57;41;44
57606;Saint-Avold;4108;Forbach;57;41;44
57607;Sainte-Barbe;4107;Metz;57;41;44
57609;Saint-Epvre;4107;Metz;57;41;44
57610;Saint-François-Lacroix;4111;Thionville;57;41;44
57611;Saint-Georges;4109;Sarrebourg;57;41;44
57612;Saint-Hubert;4107;Metz;57;41;44
57613;Saint-Jean-de-Bassel;4109;Sarrebourg;57;41;44
57614;Saint-Jean-Kourtzerode;4109;Sarrebourg;57;41;44
57615;Saint-Jean-Rohrbach;4110;Sarreguemines;57;41;44
57616;Saint-Julien-lès-Metz;4107;Metz;57;41;44
57617;Saint-Jure;4107;Metz;57;41;44
57618;Saint-Louis;4109;Sarrebourg;57;41;44
57619;Saint-Louis-lès-Bitche;4110;Sarreguemines;57;41;44
57620;Sainte-Marie-aux-Chênes;4107;Metz;57;41;44
57621;Saint-Médard;4108;Forbach;57;41;44
57622;Saint-Privat-la-Montagne;4107;Metz;57;41;44
57623;Saint-Quirin;4109;Sarrebourg;57;41;44
57624;Sainte-Ruffine;4107;Metz;57;41;44
57625;Salonnes;4103;Nancy;57;41;44
57626;Sanry-lès-Vigy;4107;Metz;57;41;44
57627;Sanry-sur-Nied;4107;Metz;57;41;44
57628;Sarralbe;4110;Sarreguemines;57;41;44
57629;Sarraltroff;4109;Sarrebourg;57;41;44
57630;Sarrebourg;4109;Sarrebourg;57;41;44
57631;Sarreguemines;4110;Sarreguemines;57;41;44
57633;Sarreinsming;4110;Sarreguemines;57;41;44
57634;Saulny;4107;Metz;57;41;44
57635;Schalbach;4109;Sarrebourg;57;41;44
57636;Schmittviller;4110;Sarreguemines;57;41;44
57637;Schneckenbusch;4109;Sarrebourg;57;41;44
57638;Schoeneck;4108;Forbach;57;41;44
57639;Schorbach;4110;Sarreguemines;57;41;44
57640;Schwerdorff;4107;Metz;57;41;44
57641;Schweyen;4110;Sarreguemines;57;41;44
57642;Scy-Chazelles;4107;Metz;57;41;44
57643;Secourt;4107;Metz;57;41;44
57644;Seingbouse;4108;Forbach;57;41;44
57645;Semécourt;4107;Metz;57;41;44
57647;Serémange-Erzange;4111;Thionville;57;41;44
57648;Servigny-lès-Raville;4107;Metz;57;41;44
57649;Servigny-lès-Sainte-Barbe;4107;Metz;57;41;44
57650;Sierck-les-Bains;4111;Thionville;57;41;44
57651;Siersthal;4110;Sarreguemines;57;41;44
57652;Sillegny;4107;Metz;57;41;44
57653;Silly-en-Saulnois;4107;Metz;57;41;44
57654;Silly-sur-Nied;4107;Metz;57;41;44
57655;Solgne;4107;Metz;57;41;44
57656;Sorbey;4107;Metz;57;41;44
57657;Sotzeling;4108;Forbach;57;41;44
57658;Soucht;4110;Sarreguemines;57;41;44
57659;Spicheren;4108;Forbach;57;41;44
57660;Stiring-Wendel;4108;Forbach;57;41;44
57661;Sturzelbronn;4110;Sarreguemines;57;41;44
57662;Suisse;4107;Metz;57;41;44
57663;Talange;4107;Metz;57;41;44
57664;Tarquimpol;4108;Forbach;57;41;44
57665;Tenteling;4108;Forbach;57;41;44
57666;Terville;4111;Thionville;57;41;44
57667;Téterchen;4107;Metz;57;41;44
57668;Teting-sur-Nied;4108;Forbach;57;41;44
57669;Théding;4108;Forbach;57;41;44
57670;Thicourt;4107;Metz;57;41;44
57671;Thimonville;4107;Metz;57;41;44
57672;Thionville;4111;Thionville;57;41;44
57673;Thonville;4107;Metz;57;41;44
57674;Tincry;4107;Metz;57;41;44
57675;Torcheville;4108;Forbach;57;41;44
57676;Tragny;4107;Metz;57;41;44
57677;Trémery;4107;Metz;57;41;44
57678;Tressange;4111;Thionville;57;41;44
57679;Tritteling-Redlach;4108;Forbach;57;41;44
57680;Troisfontaines;4109;Sarrebourg;57;41;44
57681;Tromborn;4108;Forbach;57;41;44
57682;Turquestein-Blancrupt;4109;Sarrebourg;57;41;44
57683;Uckange;4111;Thionville;57;41;44
57684;Vahl-Ebersing;4108;Forbach;57;41;44
57685;Vahl-lès-Bénestroff;4108;Forbach;57;41;44
57686;Vahl-lès-Faulquemont;4108;Forbach;57;41;44
57687;Vallerange;4108;Forbach;57;41;44
57689;Valmestroff;4111;Thionville;57;41;44
57690;Valmont;4108;Forbach;57;41;44
57691;Valmunster;4107;Metz;57;41;44
57692;Vannecourt;4107;Metz;57;41;44
57693;Vantoux;4107;Metz;57;41;44
57694;Vany;4107;Metz;57;41;44
57695;Varize;4107;Metz;57;41;44
57696;Varsberg;4108;Forbach;57;41;44
57697;Vasperviller;4109;Sarrebourg;57;41;44
57698;Vatimont;4107;Metz;57;41;44
57700;Vaudreching;4107;Metz;57;41;44
57701;Vaux;4107;Metz;57;41;44
57702;Vaxy;4103;Nancy;57;41;44
57703;Veckersviller;4109;Sarrebourg;57;41;44
57704;Veckring;4111;Thionville;57;41;44
57705;Velving;4107;Metz;57;41;44
57706;Vergaville;4108;Forbach;57;41;44
57707;Vernéville;4107;Metz;57;41;44
57708;Verny;4107;Metz;57;41;44
57709;Vescheim;4109;Sarrebourg;57;41;44
57711;Vibersviller;4110;Sarreguemines;57;41;44
57712;Vic-sur-Seille;4103;Nancy;57;41;44
57713;Vieux-Lixheim;4109;Sarrebourg;57;41;44
57714;Haute-Vigneulles;4108;Forbach;57;41;44
57715;Vigny;4107;Metz;57;41;44
57716;Vigy;4107;Metz;57;41;44
57717;Viller;4108;Forbach;57;41;44
57718;Villers-Stoncourt;4107;Metz;57;41;44
57719;Villers-sur-Nied;4107;Metz;57;41;44
57720;Villing;4108;Forbach;57;41;44
57721;Vilsberg;4109;Sarrebourg;57;41;44
57722;Vionville;4107;Metz;57;41;44
57723;Virming;4108;Forbach;57;41;44
57724;Vitry-sur-Orne;4107;Metz;57;41;44
57725;Vittersbourg;4110;Sarreguemines;57;41;44
57726;Vittoncourt;4107;Metz;57;41;44
57727;Viviers;4107;Metz;57;41;44
57728;Voimhaut;4107;Metz;57;41;44
57730;Volmerange-lès-Boulay;4107;Metz;57;41;44
57731;Volmerange-les-Mines;4111;Thionville;57;41;44
57732;Volmunster;4110;Sarreguemines;57;41;44
57733;Volstroff;4111;Thionville;57;41;44
57734;Voyer;4109;Sarrebourg;57;41;44
57736;Vry;4107;Metz;57;41;44
57737;Vulmont;4107;Metz;57;41;44
57738;Waldhouse;4110;Sarreguemines;57;41;44
57739;Waldweistroff;4107;Metz;57;41;44
57740;Waldwisse;4111;Thionville;57;41;44
57741;Walschbronn;4110;Sarreguemines;57;41;44
57742;Walscheid;4109;Sarrebourg;57;41;44
57743;Waltembourg;4109;Sarrebourg;57;41;44
57745;Wiesviller;4110;Sarreguemines;57;41;44
57746;Willerwald;4110;Sarreguemines;57;41;44
57747;Wintersbourg;4109;Sarrebourg;57;41;44
57748;Wittring;4110;Sarreguemines;57;41;44
57749;Voelfling-lès-Bouzonville;4107;Metz;57;41;44
57750;Woelfling-lès-Sarreguemines;4110;Sarreguemines;57;41;44
57751;Woippy;4107;Metz;57;41;44
57752;Woustviller;4110;Sarreguemines;57;41;44
57753;Wuisse;4108;Forbach;57;41;44
57754;Xanrey;4103;Nancy;57;41;44
57755;Xocourt;4107;Metz;57;41;44
57756;Xouaxange;4109;Sarrebourg;57;41;44
57757;Yutz;4111;Thionville;57;41;44
57759;Zarbeling;4108;Forbach;57;41;44
57760;Zetting;4110;Sarreguemines;57;41;44
57761;Zilling;4109;Sarrebourg;57;41;44
57762;Zimming;4108;Forbach;57;41;44
57763;Zommange;4108;Forbach;57;41;44
57764;Zoufftgen;4111;Thionville;57;41;44
57765;Diesen;4108;Forbach;57;41;44
57767;Stuckange;4111;Thionville;57;41;44
58001;Achun;2605;Le Morvan;58;26;27
58002;Alligny-Cosne;0052;Cosne - Clamecy;58;26;27
58003;Alligny-en-Morvan;2605;Le Morvan;58;26;27
58004;Alluy;2605;Le Morvan;58;26;27
58005;Amazy;0052;Cosne - Clamecy;58;26;27
58006;Anlezy;2606;Nevers;58;26;27
58007;Annay;0052;Cosne - Clamecy;58;26;27
58008;Anthien;2605;Le Morvan;58;26;27
58009;Arbourse;0052;Cosne - Clamecy;58;26;27
58010;Arleuf;2605;Le Morvan;58;26;27
58011;Armes;0052;Cosne - Clamecy;58;26;27
58012;Arquian;0052;Cosne - Clamecy;58;26;27
58013;Arthel;0052;Cosne - Clamecy;58;26;27
58014;Arzembouy;0052;Cosne - Clamecy;58;26;27
58015;Asnan;2605;Le Morvan;58;26;27
58016;Asnois;0052;Cosne - Clamecy;58;26;27
58017;Aunay-en-Bazois;2605;Le Morvan;58;26;27
58018;Authiou;2605;Le Morvan;58;26;27
58019;Avrée;2605;Le Morvan;58;26;27
58020;Avril-sur-Loire;2606;Nevers;58;26;27
58021;Azy-le-Vif;2606;Nevers;58;26;27
58022;Balleray;2606;Nevers;58;26;27
58023;Bazoches;2605;Le Morvan;58;26;27
58024;Bazolles;2605;Le Morvan;58;26;27
58025;Béard;2606;Nevers;58;26;27
58026;Beaulieu;2605;Le Morvan;58;26;27
58027;Beaumont-la-Ferrière;0052;Cosne - Clamecy;58;26;27
58028;Beaumont-Sardolles;2606;Nevers;58;26;27
58029;Beuvron;2605;Le Morvan;58;26;27
58030;Biches;2605;Le Morvan;58;26;27
58031;Billy-Chevannes;2606;Nevers;58;26;27
58032;Billy-sur-Oisy;0052;Cosne - Clamecy;58;26;27
58033;Bitry;0052;Cosne - Clamecy;58;26;27
58034;Blismes;2605;Le Morvan;58;26;27
58035;Bona;2605;Le Morvan;58;26;27
58036;Bouhy;0052;Cosne - Clamecy;58;26;27
58037;Brassy;2605;Le Morvan;58;26;27
58038;Breugnon;0052;Cosne - Clamecy;58;26;27
58039;Brèves;0052;Cosne - Clamecy;58;26;27
58040;Brinay;2605;Le Morvan;58;26;27
58041;Brinon-sur-Beuvron;2605;Le Morvan;58;26;27
58042;Bulcy;0052;Cosne - Clamecy;58;26;27
58043;Bussy-la-Pesle;2605;Le Morvan;58;26;27
58044;La Celle-sur-Loire;0052;Cosne - Clamecy;58;26;27
58045;La Celle-sur-Nièvre;0052;Cosne - Clamecy;58;26;27
58046;Cercy-la-Tour;2606;Nevers;58;26;27
58047;Cervon;2605;Le Morvan;58;26;27
58048;Cessy-les-Bois;0052;Cosne - Clamecy;58;26;27
58049;Chalaux;2605;Le Morvan;58;26;27
58050;Challement;2605;Le Morvan;58;26;27
58051;Challuy;2606;Nevers;58;26;27
58052;Champallement;2605;Le Morvan;58;26;27
58053;Champlemy;0052;Cosne - Clamecy;58;26;27
58054;Champlin;2605;Le Morvan;58;26;27
58055;Champvert;2606;Nevers;58;26;27
58056;Champvoux;0052;Cosne - Clamecy;58;26;27
58057;Chantenay-Saint-Imbert;2606;Nevers;58;26;27
58058;La Chapelle-Saint-André;0052;Cosne - Clamecy;58;26;27
58059;La Charité-sur-Loire;0052;Cosne - Clamecy;58;26;27
58060;Charrin;2606;Nevers;58;26;27
58061;Chasnay;0052;Cosne - Clamecy;58;26;27
58062;Château-Chinon (Ville);2605;Le Morvan;58;26;27
58063;Château-Chinon (Campagne);2605;Le Morvan;58;26;27
58064;Châteauneuf-Val-de-Bargis;0052;Cosne - Clamecy;58;26;27
58065;Châtillon-en-Bazois;2605;Le Morvan;58;26;27
58066;Châtin;2605;Le Morvan;58;26;27
58067;Chaulgnes;0052;Cosne - Clamecy;58;26;27
58068;Chaumard;2605;Le Morvan;58;26;27
58069;Chaumot;2605;Le Morvan;58;26;27
58070;Chazeuil;2605;Le Morvan;58;26;27
58071;Chevannes-Changy;2605;Le Morvan;58;26;27
58072;Chevenon;2606;Nevers;58;26;27
58073;Chevroches;0052;Cosne - Clamecy;58;26;27
58074;Chiddes;2605;Le Morvan;58;26;27
58075;Chitry-les-Mines;2605;Le Morvan;58;26;27
58076;Chougny;2605;Le Morvan;58;26;27
58077;Ciez;0052;Cosne - Clamecy;58;26;27
58078;Cizely;2606;Nevers;58;26;27
58079;Clamecy;0052;Cosne - Clamecy;58;26;27
58080;La Collancelle;2605;Le Morvan;58;26;27
58081;Colméry;0052;Cosne - Clamecy;58;26;27
58082;Corancy;2605;Le Morvan;58;26;27
58083;Corbigny;2605;Le Morvan;58;26;27
58084;Corvol-d'Embernard;2605;Le Morvan;58;26;27
58085;Corvol-l'Orgueilleux;0052;Cosne - Clamecy;58;26;27
58086;Cosne-Cours-sur-Loire;0052;Cosne - Clamecy;58;26;27
58087;Cossaye;2606;Nevers;58;26;27
58088;Coulanges-lès-Nevers;2606;Nevers;58;26;27
58089;Couloutre;0052;Cosne - Clamecy;58;26;27
58090;Courcelles;0052;Cosne - Clamecy;58;26;27
58092;Crux-la-Ville;2605;Le Morvan;58;26;27
58093;Cuncy-lès-Varzy;0052;Cosne - Clamecy;58;26;27
58094;Dampierre-sous-Bouhy;0052;Cosne - Clamecy;58;26;27
58095;Decize;2606;Nevers;58;26;27
58096;Devay;2606;Nevers;58;26;27
58097;Diennes-Aubigny;2606;Nevers;58;26;27
58098;Dirol;0052;Cosne - Clamecy;58;26;27
58099;Dommartin;2605;Le Morvan;58;26;27
58100;Dompierre-sur-Héry;2605;Le Morvan;58;26;27
58101;Dompierre-sur-Nièvre;0052;Cosne - Clamecy;58;26;27
58102;Donzy;0052;Cosne - Clamecy;58;26;27
58103;Dornecy;0052;Cosne - Clamecy;58;26;27
58104;Dornes;2606;Nevers;58;26;27
58105;Druy-Parigny;2606;Nevers;58;26;27
58106;Dun-les-Places;2605;Le Morvan;58;26;27
58107;Dun-sur-Grandry;2605;Le Morvan;58;26;27
58108;Empury;2605;Le Morvan;58;26;27
58109;Entrains-sur-Nohain;0052;Cosne - Clamecy;58;26;27
58110;Epiry;2605;Le Morvan;58;26;27
58111;Fâchin;2605;Le Morvan;58;26;27
58112;La Fermeté;2606;Nevers;58;26;27
58113;Fertrève;2606;Nevers;58;26;27
58114;Fléty;2605;Le Morvan;58;26;27
58115;Fleury-sur-Loire;2606;Nevers;58;26;27
58116;Flez-Cuzy;0052;Cosne - Clamecy;58;26;27
58117;Fourchambault;2606;Nevers;58;26;27
58118;Fours;2606;Nevers;58;26;27
58119;Frasnay-Reugny;2606;Nevers;58;26;27
58120;Gâcogne;2605;Le Morvan;58;26;27
58121;Garchizy;2606;Nevers;58;26;27
58122;Garchy;0052;Cosne - Clamecy;58;26;27
58123;Germenay;2605;Le Morvan;58;26;27
58124;Germigny-sur-Loire;2606;Nevers;58;26;27
58125;Gien-sur-Cure;2605;Le Morvan;58;26;27
58126;Gimouille;2606;Nevers;58;26;27
58127;Giry;0052;Cosne - Clamecy;58;26;27
58128;Glux-en-Glenne;2605;Le Morvan;58;26;27
58129;Gouloux;2605;Le Morvan;58;26;27
58130;Grenois;2605;Le Morvan;58;26;27
58131;Guérigny;2606;Nevers;58;26;27
58132;Guipy;2605;Le Morvan;58;26;27
58133;Héry;2605;Le Morvan;58;26;27
58134;Imphy;2606;Nevers;58;26;27
